pl_name,hostname,pl_orbper,pl_bmasse,pl_rade,st_teff,st_mass,st_rad,disc_year,disc_facility,sy_dist,ra,dec,pl_eqt,pl_dens
Kepler-1761 b,Kepler-1761,4.043540001,,1.39109603,3871.0,0.573,0.532,2021,Kepler,221.186,284.1329728,49.1426325,,
Kepler-33 f,Kepler-33,41.02902,,4.46,5904.0,1.291,1.82,2011,Kepler,1209.16,289.0775348,46.0051696,,
Kepler-277 c,Kepler-277,33.006,64.2,3.36,,1.12,1.69,2013,Kepler,976.643,286.5831894,39.0772582,,
Kepler-350 b,Kepler-350,11.189562,,1.85,6186.0,,1.534,2014,Kepler,956.859,285.4195845,39.7061009,,
Kepler-1032 b,Kepler-1032,3.290117953,,1.87,4647.0,0.77,0.71,2016,Kepler,673.01,289.9308779,40.0977109,,
Kepler-397 c,Kepler-397,135.498527,,6.18,5307.0,,0.767,2014,Kepler,,295.8940373,42.3805156,,
Kepler-80 b,Kepler-80,7.05246,6.93,2.67,4540.0,0.73,0.678,2012,Kepler,369.451,296.1125759,39.9787451,,1.38
Kepler-122 c,Kepler-122,12.465988,,5.87,6050.0,,1.216,2014,Kepler,1027.45,291.1118647,39.9490248,,
Kepler-80 e,Kepler-80,4.64489,4.13,1.6,4540.0,0.73,0.678,2014,Kepler,369.451,296.1125759,39.9787451,,3.75
WASP-129 b,WASP-129,5.748145,317.83,10.42437,5900.0,1.0,0.9,2016,SuperWASP-South,301.462,176.2990518,-42.0639575,1100.0,1.6
Kepler-219 c,Kepler-219,22.714613,,3.58,5786.0,,1.491,2014,Kepler,787.07,288.7389481,46.7625929,,
Kepler-539 b,Kepler-539,125.63243,308.2951,8.373123,5820.0,1.048,0.952,2016,Kepler,307.318,299.1224639,41.8667953,387.6,2.9
Kepler-238 c,Kepler-238,6.155557,,2.39,5751.0,,1.43,2014,Kepler,1798.75,287.8971066,40.6378141,,
Kepler-293 b,Kepler-293,19.254196,,3.07,5804.0,,0.957,2014,Kepler,974.633,286.3580611,42.4064917,,
WASP-159 b,WASP-159,3.840401,174.8065,15.46842,6120.0,1.41,2.11,2018,SuperWASP-South,715.383,68.1364792,-38.9682973,1850.0,0.28
Kepler-603 c,Kepler-603,127.9075774,,6.5,5808.0,1.01,1.01,2016,Kepler,1539.63,294.2809679,42.2909295,,
Kepler-289 b,Kepler-289,34.5383,3.7,2.49,5990.0,1.08,1.0,2014,Kepler,704.438,297.4653351,42.8828517,,1.45
Kepler-293 c,Kepler-293,54.155743,,3.83,5804.0,,0.957,2014,Kepler,974.633,286.3580611,42.4064917,,
Kepler-132 b,Kepler-132,6.178196,,1.21,6003.0,,1.178,2014,Kepler,349.549,283.23581,41.343037,,
Kepler-350 d,Kepler-350,26.136,14.9,2.8,,1.0,1.25,2013,Kepler,956.859,285.4195845,39.7061009,,
Kepler-43 b,Kepler-43,3.0240949,1026.5909,13.663771,6041.0,1.32,1.42,2011,Kepler,1005.84,285.2408288,46.6682411,1620.0,5.0
Kepler-1257 b,Kepler-1257,2.668313762,,1.52,5502.0,0.9,0.87,2016,Kepler,1105.95,296.0756231,45.6270165,,
TOI-2818 b,TOI-2818,4.039709,225.65816897,15.27784069,5721.0,0.977,1.229,2023,Transiting Exoplanet Survey Satellite (TESS),312.674,119.0598183,-35.1167104,1376.0,0.34
Kepler-199 c,Kepler-199,67.093408,,3.25,5644.0,,0.967,2014,Kepler,521.054,295.5594278,40.236249,,
Kepler-53 d,Kepler-53,9.751962,,2.12,6085.0,,0.958,2014,Kepler,1366.07,290.4617926,40.5624966,,
Kepler-49 b,Kepler-49,7.2,9.77,2.579,4095.6,0.607,0.618,2012,Kepler,311.222,292.2945208,40.5918123,,3.082111
Kepler-49 c,Kepler-49,10.91,8.38,2.444,4095.6,0.607,0.618,2012,Kepler,311.222,292.2945208,40.5918123,,3.109679
Kepler-1090 b,Kepler-1090,198.680179,,2.25,5321.0,0.86,0.82,2016,Kepler,858.77,295.6629002,44.5258237,,
Kepler-81 b,Kepler-81,5.955,,2.42,,0.64,0.59,2012,Kepler,348.291,293.6369437,42.8248275,,
Kepler-1993 b,Kepler-1993,26.6565737,,4.15,5159.0,1.373,3.062,2023,Kepler,1031.91,293.7968548,45.1607261,903.0,
HIP 67522 b,HIP 67522,6.9594731,,9.9872018,5675.0,1.22,1.38,2020,Transiting Exoplanet Survey Satellite (TESS),127.28,207.526001,-40.8358961,1175.0,
K2-185 b,K2-185,10.616384,,1.15,5788.0,0.96,0.94,2018,K2,268.357,130.2596625,14.6902225,809.0,
WASP-18 b,WASP-18,0.94145223,3241.8497514,13.89913607,6432.0,1.294,1.319,2009,SuperWASP,123.483,24.3544618,-45.6777937,2429.0,6.6
GJ 3470 b,GJ 3470,3.3366496,13.9,4.57,3600.0,0.539,0.547,2012,La Silla Observatory,29.4214,119.7735021,15.391209,593.5,0.8
CoRoT-1 b,CoRoT-1,1.5089557,327.35,16.7,5950.0,0.95,1.11,2008,CoRoT,787.909,102.0798591,-3.1021394,1898.0,0.38
WASP-5 b,WASP-5,1.6284279,502.15,12.184,5700.0,0.96,1.029,2008,SuperWASP,309.137,359.3490277,-41.2772202,1706.0,1.64
Kepler-238 e,Kepler-238,23.654,169.7,5.6,,1.06,0.96,2013,Kepler,1798.75,287.8971066,40.6378141,,
Kepler-238 f,Kepler-238,50.447,13.5,2.0,,1.06,0.96,2013,Kepler,1798.75,287.8971066,40.6378141,,
Kepler-231 b,Kepler-231,10.065275,,1.73,3767.0,,0.49,2014,Kepler,316.618,293.9733913,50.531846,,
K2-86 b,K2-86,8.77683,,1.96,5482.0,0.79,0.76,2016,K2,258.699,51.5531053,18.6355718,,
HD 56414 b,HD 56414,29.04992,,3.71,8500.0,1.89,1.751,2022,Transiting Exoplanet Survey Satellite (TESS),272.217,107.8436846,-68.8333403,1133.0,
Kepler-30 c,Kepler-30,60.323105,640.0,12.3,5498.0,0.99,0.95,2012,Kepler,914.221,285.2836483,38.9472625,,1.88
Kepler-1388 d,Kepler-1388,20.9568158,,2.86,4098.0,0.63,0.61,2016,Kepler,453.795,283.3360156,47.1744499,,
Kepler-617 b,Kepler-617,1.682696148,,1.32,3712.0,0.51,0.48,2016,Kepler,173.354,283.7407247,47.5161237,,
Kepler-551 b,Kepler-551,12.3764661,,2.73,4286.0,0.65,0.63,2016,Kepler,311.175,285.485045,48.0543774,,
Kepler-410 A b,Kepler-410 A,17.833648,,2.838,6273.0,1.214,1.352,2013,Kepler,147.527,283.1510448,45.1400838,,
Kepler-52 b,Kepler-52,7.8773565,135.0,2.1,4075.0,0.54,0.52,2012,Kepler,321.542,286.7380152,49.9757383,,
HAT-P-18 b,HAT-P-18,5.508023,62.61,11.153,4803.0,0.77,0.749,2010,HATNet,161.4,256.346376,33.0123251,852.0,0.25
Kepler-307 b,Kepler-307,10.4208,7.44,2.43,5367.0,0.907,0.814,2013,Kepler,575.581,297.7950939,40.4176403,,2.62
Kepler-903 b,Kepler-903,10.3507721,,2.01,5682.0,0.98,0.97,2016,Kepler,1369.24,288.7710137,40.6641771,,
Kepler-2000 c,Kepler-2000,20.6180348,,1.57,3757.0,0.581,0.576,2023,Kepler,320.588,285.5743032,49.9621218,359.0,
Kepler-24 e,Kepler-24,18.998355,,2.78,5897.0,,1.289,2014,Kepler,1156.81,290.4132621,38.3437283,,
Kepler-24 b,Kepler-24,8.14,11.14,2.348,6028.0,1.06,1.099,2011,Kepler,1156.81,290.4132621,38.3437283,,4.686574
WASP-135 b,WASP-135,1.4013794,603.877,14.5717,5675.0,0.98,0.96,2015,SuperWASP,298.214,267.2848846,29.8790428,,1.16
WASP-121 b,WASP-121,1.27492504,367.7274669,19.64934317,,1.358,1.458,2016,SuperWASP,269.898,107.6002312,-39.0972705,,0.266
Kepler-63 b,Kepler-63,9.4341505,120.0,6.11,5576.0,0.984,0.901,2013,Kepler,194.033,289.2262876,49.5482814,,3.0
Kepler-1326 b,Kepler-1326,42.3514267,,4.18,6725.0,1.45,1.74,2016,Kepler,698.326,296.222199,39.268942,,
Kepler-276 c,Kepler-276,31.884,16.6,2.9,,1.1,1.03,2013,Kepler,1144.86,293.568197,39.0363123,,
Kepler-58 c,Kepler-58,15.5741568,53.0,2.86,5843.0,0.95,1.03,2012,Kepler,969.252,296.3586251,39.1152033,,
Kepler-319 d,Kepler-319,31.781925,,2.29,5526.0,,0.903,2014,Kepler,503.436,288.8119782,39.7706431,,
Kepler-11 b,Kepler-11,10.3039,1.9,1.8,5663.0,0.961,1.065,2010,Kepler,646.346,297.1150949,41.9091092,,1.72
Kepler-414 b,Kepler-414,4.7,3.5,1.71,,0.89,0.946,2014,Kepler,413.46,297.9615616,48.2443363,,
HATS-5 b,HATS-5,4.763387,75.323,10.223,5304.0,0.936,0.871,2014,HATSouth,246.384,67.2228465,-21.4820568,1025.0,0.39
Kepler-325 c,Kepler-325,12.762172,,2.54,5752.0,,1.003,2014,Kepler,823.242,289.8354219,49.825607,,
Kepler-624 b,Kepler-624,14.58649607,,2.31,6117.0,1.1,1.18,2016,Kepler,748.188,295.1933631,39.5396946,,
Kepler-199 b,Kepler-199,23.637604,,3.11,5644.0,,0.967,2014,Kepler,521.054,295.5594278,40.236249,,
Kepler-970 b,Kepler-970,16.736525,,2.609,4290.0,0.67,0.71,2016,Kepler,331.545,289.6252192,40.7087351,,
Kepler-1774 b,Kepler-1774,59.77080154,,3.18179549,6214.0,1.101,1.122,2021,Kepler,816.592,288.5743991,40.9886069,,
Kepler-81 d,Kepler-81,20.837846,,1.21,4500.0,,0.595,2014,Kepler,348.291,293.6369437,42.8248275,,
Kepler-462 c,Kepler-462,207.62,6.0,4.0,7500.0,1.59,1.57,2020,Kepler,596.625,299.8211502,43.8142793,,0.4
Kepler-281 d,Kepler-281,148.2720032,,5.93747806,5717.0,0.984,0.884,2021,Kepler,1745.45,294.1081465,44.7706524,,
Kepler-809 b,Kepler-809,55.63934,,3.01,5734.0,0.99,0.98,2016,Kepler,961.405,289.0836324,48.0180689,,
KOI-1783.01,KOI-1783,134.4628,71.0,8.86,5922.0,1.076,1.143,2020,Kepler,865.73,289.3414629,46.988155,,0.56
Kepler-660 b,Kepler-660,9.27358194,,2.57,4779.0,0.75,0.71,2016,Kepler,568.431,288.1382985,47.7245642,,
Kepler-17 b,Kepler-17,1.4857108,778.65,14.68,5781.0,1.04,1.01034,2011,Kepler,720.753,298.3952437,47.8149865,1570.0,1.35
Kepler-195 c,Kepler-195,34.096863,,1.55,5329.0,,0.775,2014,Kepler,652.051,288.1209339,47.9666141,,
Kepler-1767 b,Kepler-1767,59.65829849,,3.01299077,5243.0,0.887,0.831,2021,Kepler,820.506,293.6441248,46.9896696,,
Kepler-1805 b,Kepler-1805,8.847940445,,1.54502915,3867.0,0.581,0.552,2021,Kepler,221.639,285.0865387,40.8990506,,
Kepler-1388 e,Kepler-1388,37.6327084,,2.46,4098.0,0.63,0.61,2016,Kepler,453.795,283.3360156,47.1744499,,
LTT 3780 b,LTT 3780,0.76837931,2.46,1.325,3358.0,0.381,0.38,2020,Transiting Exoplanet Survey Satellite (TESS),21.9814,154.6449033,-11.717801,903.0,5.8
Kepler-1074 b,Kepler-1074,5.94566534,,1.25,4002.0,0.6,0.57,2016,Kepler,250.817,284.4766869,46.2526781,,
GJ 341 b,GJ 341,7.57686,4.0,0.88,3770.0,0.48,0.5066,2025,Transiting Exoplanet Survey Satellite (TESS),10.454,140.3993759,-60.2811692,,
Kepler-102 c,Kepler-102,7.071392,1.7,0.567,4909.0,0.803,0.724,2014,Kepler,107.796,281.4824731,47.2078263,777.0,52.0
Kepler-1710 b,Kepler-1710,14.91110039,,3.19744103,5650.0,0.932,0.899,2021,Kepler,305.193,291.6832878,37.7514726,,
Kepler-496 b,Kepler-496,8.30864937,,2.32,5293.0,0.86,0.82,2016,Kepler,605.274,291.6408978,41.2411044,,
Kepler-114 d,Kepler-114,11.776,3.9,2.53,,0.56,0.54,2013,Kepler,259.533,294.121482,48.3497977,,
Kepler-1357 b,Kepler-1357,3.0091324,,1.28,5597.0,0.93,0.9,2016,Kepler,1015.69,291.5480665,50.3532584,,
TOI-677 b,TOI-677,11.2365985,392.20025424,13.11450742,6295.0,1.181,1.28,2020,Transiting Exoplanet Survey Satellite (TESS),141.812,144.1193594,-50.4630933,,
Kepler-97 b,Kepler-97,2.58664,3.51,1.48,5779.0,0.94,0.98,2014,Kepler,400.907,287.3265292,48.6733443,,5.44
K2-402 b,K2-402,17.27474,,2.678,5716.0,0.944,1.28,2022,K2,523.055,161.451913,6.419318,,
Kepler-346 b,Kepler-346,6.511127,,2.66,6033.0,,1.021,2014,Kepler,984.105,288.0119248,46.1176003,,
Kepler-336 b,Kepler-336,2.024823,,1.02,5867.0,,1.304,2014,Kepler,768.86,290.2376224,41.3313637,,
HD 114082 b,HD 114082,109.75,2542.627256,11.2089807,6651.0,1.47,1.49,2022,La Silla Observatory,95.3906,197.3171237,-60.3084347,,
Kepler-994 b,Kepler-994,1.151166506,,1.6,3934.0,0.56,0.54,2016,Kepler,188.158,289.0720752,47.406918,,
TOI-6008 b,TOI-6008,0.8574347,4.0,1.03,3075.0,0.23,0.242,2024,Transiting Exoplanet Survey Satellite (TESS),23.1008,310.4487344,49.6468992,707.0,
Kepler-10 c,Kepler-10,45.294301,11.29,2.355,5708.0,0.91,1.065,2011,Kepler,185.506,285.679298,50.2414842,579.0,4.75
Kepler-315 c,Kepler-315,265.469335,,4.15,5796.0,,1.037,2014,Kepler,1160.63,298.0230967,43.3634761,,
Kepler-29 b,Kepler-29,10.33974,5.0,2.55,5378.0,0.761,0.732,2011,Kepler,832.532,298.348382,47.4913021,,1.65
Kepler-232 c,Kepler-232,11.379349,,3.83,5847.0,,0.968,2014,Kepler,1349.13,295.8161668,51.1217249,,
Kepler-223 b,Kepler-223,7.38449,7.4,2.99,,1.125,1.72,2014,Kepler,1859.71,298.3183909,47.2794824,,1.54
Kepler-287 b,Kepler-287,20.342199,,2.33,5806.0,,1.032,2014,Kepler,835.86,290.9274282,48.4434588,,
Kepler-396 c,Kepler-396,88.505,17.9,5.3,,0.85,1.06,2013,Kepler,223.757,296.1328135,48.9773095,,
Kepler-1077 b,Kepler-1077,34.3511874,,2.77,5816.0,1.02,1.02,2016,Kepler,1101.42,291.0336333,42.2678448,,
Kepler-235 c,Kepler-235,7.824904,,1.28,4255.0,,0.554,2014,Kepler,428.018,286.0790779,39.278237,,
Kepler-1521 b,Kepler-1521,47.14840805,,2.5,5042.0,0.81,0.76,2016,Kepler,206.983,292.6903779,37.8350549,,
Kepler-23 b,Kepler-23,7.1,2.56,1.638,5828.0,1.078,1.548,2011,Kepler,835.756,294.2189131,49.4792536,,3.18687
Kepler-411 c,Kepler-411,7.834435,26.4,4.421,,0.87,0.82,2016,Kepler,153.676,287.6057027,49.5233937,838.0,1.7
Kepler-324 c,Kepler-324,51.805612,,3.15,5194.0,,0.84,2014,Kepler,501.574,286.4714473,49.6490933,,
Kepler-51 b,Kepler-51,45.154,2.1,7.1,6018.0,1.04,0.94,2012,Kepler,783.831,296.4797624,49.9376486,543.0,0.03
Kepler-1096 b,Kepler-1096,2.892217506,,1.24,4306.0,0.66,0.63,2016,Kepler,377.976,294.7094688,45.9695533,,
Kepler-24 d,Kepler-24,4.244384,,1.67,5897.0,,1.289,2014,Kepler,1156.81,290.4132621,38.3437283,,
Kepler-312 b,Kepler-312,1.772419,,1.29,6115.0,,1.467,2014,Kepler,797.72,298.3957687,42.4597712,,
Kepler-1308 b,Kepler-1308,2.104338119,,0.52,3468.0,0.35,0.34,2016,Kepler,112.705,285.9287514,38.5207097,,
Kepler-154 b,Kepler-154,33.040532,,2.26,5690.0,,1.001,2014,Kepler,915.212,289.7805393,49.8965624,,
WASP-11 b,WASP-11,3.72247,251.0857,12.44199,4800.0,1.42,0.89,2008,SuperWASP,124.73,47.3689472,30.6733817,,
Kepler-1321 b,Kepler-1321,11.12830484,,4.92,4094.0,0.54,0.53,2016,Kepler,769.146,294.528597,46.6408737,,
Kepler-267 b,Kepler-267,3.353728,,1.98,4258.0,,0.555,2014,Kepler,264.993,299.8305655,47.1575741,,
WASP-62 b,WASP-62,4.41195,165.2716,14.79588,6230.0,1.11,1.23,2012,SuperWASP,175.631,87.1398205,-63.9883286,,
Kepler-595 c,Kepler-595,12.38602,3.3,1.009,,0.93,0.821,2020,Kepler,643.009,294.5703593,50.6730147,,
HD 191939 c,HD 191939,28.579743,8.0,3.195,5348.0,0.81,0.94,2020,Transiting Exoplanet Survey Satellite (TESS),53.6089,302.0256247,66.8503014,600.0,1.35
TOI-1669 c,TOI-1669,2.6800535,13.0,2.2963977,5497.0,0.9867,1.0561,2024,Transiting Exoplanet Survey Satellite (TESS),111.276,45.9564744,83.5874273,1285.16,6.0
TOI-1798.01,TOI-1798,8.021522331,,2.448,5165.0,0.87,0.78,2024,Transiting Exoplanet Survey Satellite (TESS),113.181,211.0939367,46.5192825,,
Kepler-166 c,Kepler-166,34.260281,,2.38,5413.0,,0.742,2014,Kepler,603.53,293.1600977,48.8812074,,
Kepler-289 c,Kepler-289,125.8723,157.18,11.23,5990.0,1.08,1.0,2014,Kepler,704.438,297.4653351,42.8828517,,0.66
Kepler-419 b,Kepler-419,69.7546,794.5,10.8,6430.0,1.39,1.74,2014,Kepler,1011.36,295.4179125,51.1847629,,
EPIC 212737443 c,EPIC 212737443,65.55,,2.69,4684.0,0.69,0.673,2019,K2,336.25,204.2215065,-7.3180577,316.0,
Kepler-217 c,Kepler-217,8.586004,,1.85,6171.0,,1.799,2014,Kepler,1104.64,293.0377331,46.2775223,,
Kepler-672 b,Kepler-672,38.3774623,,2.5,5627.0,0.95,0.92,2016,Kepler,1033.93,291.7219993,49.4808492,,
Kepler-213 c,Kepler-213,4.822962,,2.34,5696.0,,1.195,2014,Kepler,634.939,290.8241931,44.6472832,,
HATS-44 b,HATS-44,2.7439004,177.9848,11.960003,5080.0,0.86,0.847,2018,HATSouth,446.035,84.3267559,-27.9725758,1161.0,0.56
Kepler-1454 b,Kepler-1454,47.0319479,,1.88,5448.0,0.9,0.86,2016,Kepler,780.566,284.2233265,48.8317229,,
K2-394 b,K2-394,5.095717,,1.692,4938.0,0.478,0.631,2022,K2,98.0152,71.110002,16.5185817,,
Kepler-622 b,Kepler-622,14.28226676,,2.13,4201.0,0.64,0.61,2016,Kepler,284.761,284.4784454,40.9331723,,
Kepler-31 c,Kepler-31,42.6318,1493.7,5.3,6340.0,1.21,1.22,2011,Kepler,1664.64,294.0230229,45.8530535,,
Kepler-132 d,Kepler-132,18.010199,,1.55,6003.0,,1.178,2014,Kepler,349.549,283.23581,41.343037,,
Kepler-1715 b,Kepler-1715,35.59730148,,4.14042267,6212.0,1.082,1.209,2021,Kepler,522.605,293.9297337,41.6029048,,
TOI-763 b,TOI-763,5.6057,9.79,2.28,5450.0,0.917,0.897,2020,Transiting Exoplanet Survey Satellite (TESS),95.1274,194.468098,-39.7580613,1038.0,4.51
Kepler-440 b,Kepler-440,101.11141,,1.86,4134.0,0.575,0.559,2015,Kepler,301.03,285.3500664,41.4523695,,
Kepler-353 b,Kepler-353,5.795278,,0.89,3903.0,,0.504,2014,Kepler,384.694,296.8565596,41.7580749,,
Kepler-705 b,Kepler-705,56.0560538,,2.11,3722.0,0.53,0.51,2016,Kepler,276.881,289.5085612,41.8120234,,
K2-417 b,K2-417,6.535,699.2224954,3.31,3861.0,0.569,0.5776,2023,K2,94.0424,350.1417675,-10.0365901,558.0,
Kepler-1904 b,Kepler-1904,4.577020168,,1.3904994,3805.0,0.526,0.497,2021,Kepler,270.854,288.8744026,51.1542215,,
Kepler-303 c,Kepler-303,7.061149,,1.14,3944.0,,0.485,2014,Kepler,209.738,283.1354742,43.6567036,,
Kepler-186 c,Kepler-186,7.267302,,1.25,3788.0,0.478,0.472,2014,Kepler,177.594,298.652736,43.9549884,,
Kepler-327 d,Kepler-327,13.969457,,1.73,3799.0,,0.492,2014,Kepler,241.987,292.6422963,44.0876251,,
CoRoT-32 b,CoRoT-32,6.71837,47.6745,6.38913,5970.0,1.08,0.79,2018,CoRoT,576.683,100.1951714,9.2573953,938.0,1.1
Kepler-373 c,Kepler-373,16.725948,,1.24,5787.0,,0.845,2014,Kepler,1090.45,289.3879904,50.5970115,,
XO-7 b,XO-7,2.8641424,225.34147,15.389957,6250.0,1.405,1.48,2019,XO,234.149,277.4780753,85.2333208,1743.0,0.34
Kepler-206 b,Kepler-206,7.781987,,1.2,5764.0,,1.185,2014,Kepler,594.447,291.6346564,41.8338415,,
WASP-172 b,WASP-172,5.477433,149.3801,17.59813,6900.0,1.49,1.91,2018,SuperWASP-South,538.11,199.433742,-47.2375748,1740.0,0.16
WASP-186 b,WASP-186,5.026799,1341.2426,12.44199,6361.0,1.22,1.47,2020,SuperWASP,278.514,18.9953122,21.6169065,,3.821
Kepler-1798 b,Kepler-1798,16.85589981,,2.30911251,3967.0,0.593,0.587,2021,Kepler,395.196,291.7262251,37.528968,,
Kepler-365 c,Kepler-365,17.784129,,1.64,6012.0,,1.048,2014,Kepler,1038.99,295.626564,49.130411,,
Kepler-889 b,Kepler-889,3.744439,,1.09,5961.0,1.14,1.25,2016,Kepler,598.313,291.467454,50.7595597,,
Kepler-155 c,Kepler-155,52.661793,,2.24,4508.0,,0.62,2014,Kepler,293.499,288.4957831,51.0819286,,
Kepler-153 b,Kepler-153,18.870227,,2.92,5404.0,,0.892,2014,Kepler,459.368,282.460502,48.2570293,,
Kepler-49 e,Kepler-49,18.596108,,1.56,4252.0,,0.559,2014,Kepler,311.222,292.2945208,40.5918123,,
Kepler-937 c,Kepler-937,153.343364,,2.67,6095.0,1.15,1.22,2016,Kepler,1571.46,294.1688142,46.7146161,,
Kepler-1350 c,Kepler-1350,1.766789062,,1.73,3827.0,0.55,0.53,2016,Kepler,340.691,288.250611,46.6794847,,
K2-308 b,K2-308,3.38628,,9.916,6100.0,1.09,1.24,2019,K2,1314.53,78.3391194,16.4141986,,
Kepler-953 b,Kepler-953,88.40655258,,4.21,5416.0,0.95,0.99,2016,Kepler,258.893,288.9716297,44.6246451,,
TOI-421 c,TOI-421,16.067541,14.1,5.09,5291.0,0.833,0.866,2020,Transiting Exoplanet Survey Satellite (TESS),74.7969,81.8532824,-14.2767404,635.0,0.589957
TOI-2095 c,TOI-2095,28.17232,7.4,1.33,3759.0,0.44,0.44,2023,Transiting Exoplanet Survey Satellite (TESS),41.9176,285.6365235,75.4185135,297.0,
TOI-2266 b,TOI-2266,2.326318,,1.54,3200.0,0.23,0.24,2024,Transiting Exoplanet Survey Satellite (TESS),51.6004,245.2800398,31.5770413,550.0,
L 98-59 d,L 98-59,7.450729,1.64,1.627,3415.0,0.2923,0.3155,2019,Transiting Exoplanet Survey Satellite (TESS),10.6194,124.5328604,-68.3144658,416.0,2.2
K2-346 b,K2-346,26.201446,,2.26,4801.0,0.71,0.7,2021,K2,105.58,125.9864854,22.663226,450.0,
TOI-1238 c,TOI-1238,3.294736,8.32,2.11,4089.0,0.59,0.58,2022,Transiting Exoplanet Survey Satellite (TESS),70.7145,201.3823387,68.8360678,695.0,4.9
Kepler-613 b,Kepler-613,15.77979614,,2.29,5723.0,0.98,0.96,2016,Kepler,861.494,282.7868415,46.2449846,,
Kepler-989 b,Kepler-989,7.964315352,,2.21,5074.0,0.82,0.78,2016,Kepler,491.978,281.5827983,47.2334674,,
TOI-4479 b,TOI-4479,1.1589,,2.82,3400.0,0.452,0.451,2022,Transiting Exoplanet Survey Satellite (TESS),80.6532,316.0969388,24.6536739,861.0,
Kepler-1778 b,Kepler-1778,10.08740044,,3.01665969,6310.0,1.143,1.095,2021,Kepler,1276.29,287.3612976,43.7388,,
HAT-P-63 b,HAT-P-63,3.377728,195.1466419,12.5428494,5400.0,0.925,0.9661,2021,HATNet,403.458,269.5720695,5.7613709,1237.0,0.54
Kepler-1114 b,Kepler-1114,14.97435694,,1.35,5374.0,0.87,0.83,2016,Kepler,418.417,299.2370531,45.8347781,,
TOI-784 b,HD 307842,2.7970365,9.67,1.93,5558.0,0.91,0.907,2023,Transiting Exoplanet Survey Satellite (TESS),64.5997,159.3412205,-63.6556923,,7.4
Kepler-737 b,Kepler-737,28.59915399,,1.96,3813.0,0.51,0.48,2016,Kepler,205.118,291.8629793,46.4291614,,
TOI-1695 b,TOI-1695,3.1342791,6.36,1.9,3690.0,0.513,0.515,2022,Transiting Exoplanet Survey Satellite (TESS),45.1309,21.9217346,72.2966148,698.0,5.0
GJ 436 b,GJ 436,2.64388312,22.1,4.17,,0.47,0.455,2004,W. M. Keck Observatory,9.75321,175.5505363,26.7030669,,1.8
Kepler-929 b,Kepler-929,0.921032135,,1.11,5869.0,1.01,1.02,2016,Kepler,1311.23,298.4811022,41.6152603,,
Kepler-81 c,Kepler-81,12.04,,2.37,,0.64,0.59,2012,Kepler,348.291,293.6369437,42.8248275,,
GJ 1132 b,GJ 1132,1.62892911,1.83704819,1.19151465,3229.0,0.1945,0.2211,2015,Cerro Tololo Inter-American Observatory,12.613,153.7090696,-47.1549358,583.8,5.97
Kepler-288 b,Kepler-288,6.097326,,1.67,5918.0,,1.091,2014,Kepler,1194.15,288.9163997,39.5947523,,
TOI-4602.01,TOI-4602,3.9812091,,2.550449,6011.9,1.116795,1.15664,2024,Transiting Exoplanet Survey Satellite (TESS),63.0637,60.6003316,31.3298354,1380.27,
Kepler-241 c,Kepler-241,36.065978,,2.57,4699.0,,0.668,2014,Kepler,,292.9131121,41.0609786,,
Kepler-743 b,Kepler-743,3.179262921,,1.21,5486.0,0.94,0.85,2016,Kepler,278.987,295.57423,42.8064255,,
WASP-19 b,WASP-19,0.78883852,366.77398168,15.86070769,5616.0,0.965,1.006,2009,SuperWASP,268.325,148.4167672,-45.6591078,2113.0,0.506
WASP-36 b,WASP-36,1.53736596,750.39663,14.874343,5959.0,1.081,0.985,2011,SuperWASP,386.346,131.5803897,-8.0269855,1733.0,1.26
TOI-1238 b,TOI-1238,0.764597,3.76,1.21,4089.0,0.59,0.58,2022,Transiting Exoplanet Survey Satellite (TESS),70.7145,201.3823387,68.8360678,1133.0,11.7
TOI-1443 b,TOI-1443,23.540678,30.0,2.30381001,5224.0,0.7663,0.7511,2024,Transiting Exoplanet Survey Satellite (TESS),85.8034,297.398678,76.1391776,520.66,14.0
Kepler-230 c,Kepler-230,91.773242,,2.04,5588.0,,0.817,2014,Kepler,740.754,285.7185682,48.5058038,,
TOI-1794 b,TOI-1794,8.765528,8.7,3.29701268,5631.0,0.9698,1.3162,2024,Transiting Exoplanet Survey Satellite (TESS),155.791,203.3974857,49.0608433,992.91,1.31
Kepler-1712 b,Kepler-1712,13.81499958,,2.28372556,3732.0,0.515,0.509,2021,Kepler,156.264,284.998698,50.1466922,,
TOI-5882 b,TOI-5882,7.148972,6995.40323807,11.46678726,5920.0,1.334,2.26,2025,Transiting Exoplanet Survey Satellite (TESS),416.104,311.8886385,34.7374918,1515.0,25.4
KOI-134 b,KOI-134,67.1277,346.43296363,12.03844527,6160.0,1.407,1.667,2025,Kepler,1159.21,295.586598,45.3649371,659.0,
KELT-9 b,KELT-9,1.4811235,915.3504,21.196219,10170.0,2.52,2.362,2017,KELT-North,204.455,307.8598998,39.9389161,4050.0,0.53
Kepler-125 c,Kepler-125,5.774464,,0.74,3810.0,,0.512,2014,Kepler,183.365,298.2581101,47.6050031,,
WASP-79 b,WASP-79,3.662392,270.15414595,17.14974047,6600.0,1.39,1.51,2012,SuperWASP,246.69,66.3709016,-30.6004362,1716.2,
Kepler-36 b,Kepler-36,13.86825,3.83,1.498,5979.0,1.034,1.634,2012,Kepler,527.956,291.2501859,49.2318073,,6.26
